movieid,actorid,actor_movie_rank
9467,2747017,3
9467,2619698,4
9470,42730,1
9470,3483675,2
9470,43371,3
9470,2826107,4
9471,2728498,1
9471,2092739,2
9471,692077,3
9471,228106,4
9472,133985,1
9472,2832165,3
9472,291607,3
9472,3927245,4
9475,3479799,1
9475,891119,2
9475,2746998,3
9475,960610,4
9476,944714,1
9476,2476829,2
9476,3295205,3
9476,755967,4
9478,3513228,1
9478,720541,2
9478,2642640,3
9478,87802,4
9480,742423,1
9480,2605924,2
9480,1606367,3
9480,2118363,4
9481,445693,1
9481,3767161,2
9481,1453968,3
9481,2273306,4
9482,2284495,1
9482,1365180,2
9483,2690834,1
9483,1012300,2
9483,319668,3
9483,3704996,4
9484,3532065,1
9484,1327021,2
9484,73102,3
9484,785478,4
9486,2280422,1
9486,715492,2
9486,972280,3
9486,3582477,4
9488,3415806,1
9488,1090342,2
9488,834292,3
9488,3159192,4
9489,478362,1
9489,2986687,2
9489,1008198,3
9489,1411032,4
9490,3191522,1
9490,1061413,2
9490,2086742,3
9490,2828120,4
9495,3438836,1
9495,2206848,2
9495,602928,3
9495,2112993,4
9496,2935752,1
9496,3055868,2
9496,208265,3
9496,1846897,4
9497,2481484,1
9497,3509936,2
9497,3492350,3
9497,3583153,4
9502,3413531,1
9502,165479,2
9502,3103784,3
9502,3842202,4
9503,863219,1
9503,1853425,2
9503,3426508,3
9503,506840,4
9504,641251,1
9504,648973,2
9504,3564377,3
9504,762715,4
9506,488824,1
9506,1002089,2
9506,1907368,3
9506,488684,4
9507,2474536,1
9507,3097703,2
9507,3281140,3
9507,1042512,4
9508,1108005,1
9508,448409,2
9508,2563526,3
9508,2578766,4
9509,276180,1
9509,3535670,2
9509,3276580,3
9509,3742905,4
9510,328817,1
9510,2682033,2
9510,3191230,3
9510,1829680,4
9512,1670760,1
9512,3926618,2
9512,1590962,3
9512,493313,4
9514,2476829,1
9514,2083024,2
9514,350376,3
9514,3783897,4
9515,1546980,1
9515,3449229,2
9515,1411574,3
9515,280177,4
9518,1069742,1
9518,2665816,2
9518,1493948,3
9518,2196606,4
9520,1504832,1
9520,1666874,2
9520,3730286,3
9520,553274,4
9521,1943955,1
9521,2633793,2
9521,800786,3
9521,1768075,4
9523,458838,1
9523,1272415,2
9523,2838799,3
9523,1954882,4
9525,1603616,1
9525,2680988,2
9525,1488918,3
9525,2126654,4
9528,218275,1
9528,2850753,2
9528,1100121,3
9528,1960330,4
9530,2015522,1
9530,2650305,2
9530,2411110,3
9530,948540,4
9534,565786,1
9534,227835,2
9534,3216582,3
9534,522405,4
9535,2481470,1
9535,3117560,2
9535,584294,3
9535,606633,4
9536,1683755,1
9536,63066,2
9536,1525308,3
9536,2142714,4
9538,3813562,1
9538,2480947,2
9538,2935752,3
9538,2481614,4
9540,2899766,1
9540,2054675,2
9540,2844280,3
9540,2303246,4
9541,2090292,1
9541,773388,2
9541,151725,3
9541,172834,4
9547,874259,1
9547,453268,2
9547,1590458,3
9547,2453999,4
9551,1525533,1
9551,3092531,2
9551,451810,3
9551,1611742,4
9552,81445,1
9552,117160,2
9552,224441,3
9552,229607,4
9554,1970623,1
9554,2694346,2
9554,2164669,3
9554,1437659,4
9558,2706646,1
9558,1198397,2
9558,516652,3
9558,86381,4
9562,1808442,1
9562,2679452,2
9562,27274,3
9562,2463350,4
9563,3692002,1
9563,2064234,2
9563,3917659,3
9563,3809120,4
9564,734360,1
9564,2701192,2
9564,3894526,3
9564,3904431,4
9566,2102435,1
9566,1886072,2
9566,993530,3
9566,1761833,4
9570,1316880,1
9570,43833,2
9570,899857,3
9570,3745770,4
9571,3466861,1
9571,316365,2
9571,1614818,3
9571,3486907,4
9573,1072668,1
9573,3343834,2
9573,1794623,3
9573,2679341,4
9574,624458,1
9574,158180,2
9574,176569,3
9574,766778,4
9575,708940,1
9575,1895745,2
9575,146039,3
9575,439681,4
9576,2197978,1
9576,3042390,2
9576,2356920,3
9576,1957688,4
9577,328662,1
9577,2655416,2
9577,1737967,3
9577,1796957,4
9578,708940,1
9578,579615,2
9578,1456038,3
9578,2925630,4
9579,692749,1
9579,746185,2
9579,3017359,3
9579,3068554,4
9584,1524038,1
9584,3737445,2
9584,2610084,3
9584,2729536,4
9587,2183075,1
9587,3730286,2
9587,344646,3
9587,1870145,4
9594,734371,1
9594,2998840,2
9594,1928693,3
9594,2293947,4
9595,2254681,1
9595,2870904,2
9595,1860849,3
9595,2427788,4
9597,167250,1
9597,323874,2
9597,252076,3
9597,2699391,4
9598,854081,1
9598,1336243,2
9598,2921446,3
9598,461671,4
9599,1339447,1
9599,2870724,2
9599,54169,3
9599,826647,4
9600,2942822,1
9600,3384708,2
9600,727107,3
9600,3815452,4
9601,3891972,1
9601,62440,2
9601,3110524,3
9601,88150,4
9602,2896214,1
9602,2896211,2
9602,3123440,3
9602,2582184,3
9602,2170568,4
9603,1356661,1
9603,989935,2
9603,980989,3
9603,2102051,4
9609,775401,1
9609,2161438,2
9609,2201013,3
9609,3265318,4
9610,188691,1
9610,2911661,2
9610,985402,3
9610,1947975,4
9611,2408326,1
9611,1198397,2
9611,2631636,3
9611,455207,4
9614,1288095,1
9614,933034,2
9614,3317400,3
9614,717349,4
9615,548383,1
9615,3591373,2
9615,1511928,3
9615,1908637,4
9619,1687793,1
9619,3436015,2
9619,1381503,3
9619,1679874,4
9619,586515,4
9621,1393739,1
9621,1114632,2
9621,3342359,3
9621,264148,4
9626,2190891,1
9626,2679022,2
9626,1677985,3
9626,377672,4
9628,281628,1
9628,3251912,2
9628,17838,3
9628,1019772,4
9630,1830726,1
9630,734360,2
9630,3194560,3
9630,2060077,4
9632,618247,1
9632,3426176,2
9632,3006232,3
9632,3006214,4
9633,3048027,1
9633,3122770,2
9633,3627257,3
9633,3721246,4
9634,2480947,1
9634,3645090,2
9634,2092614,3
9634,482945,4
9638,2436059,1
9638,3219751,2
9638,2089491,3
9638,350661,4
9644,1107185,1
9644,2509580,2
9644,2737217,3
9644,1922986,4
9650,2526502,1
9650,3089767,2
9650,274721,3
9650,213383,4
9651,749056,1
9651,957992,2
9651,1484901,3
9651,2483279,4
9652,1213832,1
9652,1429313,2
9652,2192940,3
9652,1820714,4
9653,1771377,1
9653,1290791,2
9653,1014988,3
9653,3920933,4
9654,639698,1
9654,2689164,2
9654,2324174,3
9654,808815,4
9656,146039,1
9656,531171,2
9656,3311600,3
9656,401734,4
9659,1292135,1
9659,1253701,2
9659,2123722,3
9659,3396371,4
9660,2284269,1
9660,961390,2
9660,2638571,3
9660,623809,4
9663,455857,1
9663,3721444,2
9663,2092614,3
9663,579464,4
9665,2657985,1
9665,475921,2
9665,713207,3
9665,3926618,4
9667,3893631,1
9667,3784217,2
9667,756989,3
9667,3561157,4
9669,2474536,1
9669,2411110,2
9669,3292476,3
9669,218517,4
9671,3894592,1
9671,1121187,2
9671,3513972,3
9671,2724050,4
9672,2900121,1
9672,854244,2
9672,1664374,3
9672,2084988,4
9676,3549646,1
9676,1570804,2
9676,1379278,3
9676,256730,4
9681,3271068,1
9681,532351,2
9681,2647550,3
9681,548878,4
9682,2509911,1
9682,1720534,1
9682,329797,2
9682,3123035,2
9682,496809,3
9682,648973,3
9682,3426176,4
9682,402612,4
9684,1793283,1
9684,262292,2
9684,164550,3
9684,985019,4
9685,1490473,1
9685,2655416,2
9685,3299593,3
9685,1255398,4
9687,114728,1
9687,1887585,2
9687,240411,3
9687,2339608,4
9688,177548,1
9688,3735445,2
9688,1390463,3
9688,3742946,4
9689,1929540,1
9689,1374719,2
9689,3085735,3
9689,2079346,4
9690,2618921,1
9690,2625758,2
9690,236026,3
9690,310849,4
9692,1454680,1
9692,2839816,2
9692,1900417,3
9692,922757,4
9694,1069742,1
9694,3920933,2
9694,1493948,3
9694,1900518,4
9695,2453999,1
9695,33377,2
9695,495145,3
9695,2007203,4
9701,3330413,1
9701,3622571,2
9701,3328572,3
9704,3486907,1
9704,1876318,2
9704,172834,3
9704,1324612,4
9707,478362,1
9707,3031292,2
9707,1534838,3
9707,2864964,4
9708,31691,1
9708,258322,2
9708,787030,3
9708,2012579,4
9709,2092614,1
9709,89114,2
9709,1475070,3
9709,1216678,4
9711,708940,1
9711,1895745,2
9711,146039,3
9711,439681,4
9712,571873,1
9712,281291,2
9712,2844483,3
9712,2775642,4
9713,755967,1
9713,3859983,2
9713,989935,3
9713,2895806,4
9715,1915960,1
9715,3059575,2
9715,2714877,3
9715,1900383,4
9717,2348126,1
9717,3430091,2
9717,3791085,3
9717,2075733,4
9719,218275,1
9719,797510,2
9719,1890312,3
9719,586856,4
9722,1771318,1
9722,2795326,2
9722,1773763,3
9722,150445,4
9723,621138,1
9723,2998754,2
9723,3910579,3
9723,97779,4
9724,579260,1
9724,1021526,2
9724,2802968,3
9724,1254374,4
9728,3619702,1
9728,316365,2
9728,428509,3
9728,3920211,4
9729,2167731,1
9729,1060304,2
9729,3043187,3
9729,353658,4
9730,2177848,1
9730,2524020,2
9730,2252991,3
9730,3118620,4
9731,3202684,1
9731,608635,2
9731,314295,3
9731,2528868,4
9734,1480185,1
9734,745599,2
9734,1393739,3
9734,2206239,4
9737,746185,1
9737,3217040,2
9737,1610040,3
9737,832213,4
9739,3781744,1
9739,562270,2
9739,831209,3
9739,3756760,4
9740,2867197,1
9740,1060304,2
9740,2273088,3
9740,3039797,4
9742,2864964,1
9742,2679452,2
9742,808274,3
9742,1413435,4
9743,3568392,1
9743,2599279,2
9743,3845927,3
9743,2754574,4
9747,3595237,1
9747,3734174,2
9747,983277,3
9747,1768255,4
9748,2429002,1
9748,1661267,2
9748,1051694,3
9748,1154850,4
9749,2757658,1
9749,3826054,2
9749,3921049,3
9749,2765453,4
9752,377600,1
9752,3295205,2
9752,3708364,3
9752,506042,4
9753,2102051,1
9753,3019879,2
9753,1637467,3
9753,973296,4
9754,3950799,1
9754,1490600,2
9754,3892747,3
9754,2957617,4
9758,1764842,1
9758,3078118,2
9758,1456129,3
9758,1575492,4
9759,1355697,1
9759,1698028,2
9759,3735747,3
9759,3636519,4
9760,2339191,1
9760,3832185,2
9760,1374521,3
9760,2692181,4
9761,3356817,1
9761,2337677,2
9761,349747,3
9761,1720285,4
9772,1042512,1
9772,3618428,2
9772,2867959,3
9772,1755068,4
9775,3648407,1
9775,715492,2
9775,3097703,3
9775,2125863,4
9777,1906617,1
9777,1342347,2
9777,1982615,3
9777,1938676,4
9778,2718014,1
9778,513244,2
9778,1446897,3
9778,3612508,4
9779,1771318,1
9779,337981,2
9779,2806255,3
9779,3368894,4
9781,3190729,1
9781,3426508,2
9781,1391700,3
9781,680072,4
9782,2275105,1
9782,2338959,1
9782,3017359,2
9782,3788413,2
9782,1296967,3
9782,2448903,3
9782,1050676,4
9782,3880011,4
9783,1610040,1
9783,3467287,2
9783,482945,3
9783,1829598,4
9785,1931814,1
9785,2221570,2
9785,315036,3
9785,1605787,4
9786,2312401,1
9786,783171,2
9786,1321092,3
9786,3076964,4
9787,1716674,1
9787,1008198,2
9787,1953791,3
9787,563783,4
9797,458558,1
9797,1793283,2
9797,3292476,3
9797,2871653,4
9798,3842324,1
9798,651571,2
9798,854439,3
9798,3735781,4
9799,863219,1
9799,1824986,2
9799,116763,3
9799,2505949,4
9801,1352635,1
9801,571873,2
9801,785054,3
9801,3457263,4
9802,1072668,1
9802,3608538,2
9802,2289876,3
9802,3394758,4
9805,3406791,1
9805,1763124,2
9805,412301,3
9805,687952,4
9807,1767026,1
9807,755909,2
9807,1658441,3
9807,1823127,4
9809,3568064,1
9809,444824,2
9809,159760,3
9809,3140337,4
9813,1290791,1
9813,3930859,2
9813,755909,3
9813,2673558,4
9813,801044,4
9814,1579517,1
9814,429982,2
9814,2585534,3
9814,54976,4
9815,663632,1
9815,3705534,2
9815,67849,3
9815,822345,4
9816,901175,1
9816,1978197,2
9816,642688,3
9816,608635,4
9818,45899,1
9818,2312401,2
9818,1292135,3
9818,1395789,4
9821,312142,1
9821,782027,2
9821,3249812,3
9823,266432,1
9823,1454680,2
9823,818274,3
9823,332192,4
9824,760338,1
9824,773227,2
9824,3796622,3
9824,798544,4
9828,3073883,1
9828,1474864,2
9828,3886372,3
9828,485305,4
9831,1939767,1
9831,3890985,2
9831,3823313,3
9831,316365,4
9833,1431118,1
9833,3460709,2
9833,1047854,3
9833,1058829,4
9834,1255398,1
9834,3848609,2
9834,2408311,3
9834,685906,4
9835,2015522,1
9835,396877,2
9835,3551754,3
9835,3838451,4
9841,957615,1
9841,3600447,2
9841,1891404,3
9841,3292476,3
9841,322458,4
9848,708940,1
9848,961390,2
9848,89114,3
9848,3557082,4
9850,1983799,1
9850,2654410,2
9850,2846487,3
9850,2942861,4
9853,2642640,1
9853,927786,2
9853,763275,3
9853,1126056,4
9854,1639373,1
9854,285029,2
9854,2483328,3
9854,193280,4
9855,1027417,1
9855,2769363,2
9855,1842673,3
9855,2277398,4
9857,3233596,1
9857,1908642,2
9857,3003273,3
9857,938435,4
9861,140947,1
9861,3563010,2
9861,2127822,3
9861,1853434,4
9862,2665816,1
9862,2476829,2
9862,1909560,3
9862,1825478,4
9863,1260631,1
9863,3627636,2
9863,3437119,3
9863,1590962,4
9864,2342321,1
9864,2682129,2
9864,1504411,3
9864,287549,4
9865,2150292,1
9865,1504370,2
9865,2476916,3
9865,1521146,4
9866,145317,1
9866,3469612,2
9866,1321188,3
9866,3595237,4
9870,3261427,1
9870,1199616,2
9870,3838602,3
9871,2055624,1
9871,1767026,2
9871,2929526,3
9871,3376252,4
9872,2650305,1
9872,2480947,2
9872,2452215,3
9872,659533,4
9874,281625,2
9874,3191182,3
9874,3675506,4
9875,101860,1
9875,1769822,2
9875,2613683,3
9875,1678050,4
9880,3741574,1
9880,133171,2
9880,2022728,3
9880,2639982,4
9888,2328689,1
9888,860716,2
9888,3070880,3
9888,2097366,4
9889,1804975,1
9889,3243587,2
9889,2782846,3
9889,2897144,4
9890,1947711,1
9890,3081354,2
9890,1976748,3
9890,3338333,4
9891,2312401,1
9891,3544742,2
9891,2411110,3
9891,2731923,4
9892,353658,1
9892,2732339,2
9892,1900294,3
9892,1779613,4
9893,2959130,1
9893,3299546,2
9893,3118189,3
9893,1605054,4
9894,1960878,1
9894,1591143,2
9894,1282396,3
9894,3425624,4
9895,772176,1
9895,3065909,2
9895,1884264,3
9895,2612482,4
9898,565786,1
9898,1982158,2
9898,227835,3
9898,3216582,4
9900,470697,1
9900,3425734,2
9900,455857,3
9900,1040887,4
9905,3799504,1
9905,428902,2
9905,2293912,3
9905,2074023,4
9907,3650595,1
9907,208863,2
9907,2916162,3
9907,256021,4
9908,431226,1
9908,1808442,2
9908,512455,3
9908,1422925,4
9913,3000129,1
9913,151170,2
9913,3361271,3
9913,3545932,4
9914,1647467,1
9914,1345903,2
9914,1539972,3
9914,3419754,4
9916,1260631,1
9916,276180,2
9916,2867959,3
9916,961390,4
9918,3619481,1
9918,805075,2
9918,459620,3
9918,2274023,4
9922,129112,1
9922,875144,1
9922,177047,2
9922,1041585,4
9927,1500046,1
9927,3719510,2
9927,1491113,3
9927,3314190,4
9931,1485984,1
9931,1914136,2
9931,3620068,3
9931,1367227,4
9932,1575755,1
9934,498837,1
9934,212876,2
9934,3273748,3
9934,1328328,4
9935,1390470,1
9935,3075536,2
9935,1677985,3
9935,272274,4
9936,2476829,1
9936,1703684,2
9936,1356661,3
9936,3577529,4
9937,2474536,1
9937,3426508,2
9937,1235986,3
9937,1702043,4
9938,1276669,1
9938,2586042,2
9938,3537657,3
9938,3799426,4
9939,350376,1
9939,755967,2
9939,3026579,3
9939,2115320,4
9940,1260631,1
9940,2965407,2
9940,621138,3
9940,817901,4
9941,2828380,1
9941,822922,2
9941,2389558,3
9941,935505,4
9942,1860883,1
9942,1512225,2
9942,258869,3
9942,1394086,4
9945,880192,1
9945,2795563,2
9945,3435813,3
9945,2451460,4
9946,1763124,1
9946,1855197,2
9946,2115219,3
9946,130839,4
9948,3926618,1
9948,2212544,2
9948,63191,3
9948,2975581,4
9949,3563320,1
9949,2852027,2
9949,892182,3
9949,3641958,4
9952,2008584,1
9952,2239281,2
9952,907347,3
9952,1475099,4
9953,1493948,1
9953,942492,2
9953,1392140,3
9953,1170039,4
9954,1749455,1
9954,208563,2
9954,1365742,3
9954,3707911,4
9957,2557462,1
9957,3299546,1
9957,16496,2
9957,3501181,2
9957,2648887,3
9957,1485614,3
9957,176129,4
9958,3951524,1
9958,639698,2
9958,2706646,3
9958,2790039,4
9960,2518006,1
9960,608635,2
9960,2844081,3
9960,2865738,4
9966,1197903,1
9966,3278139,2
9966,2480947,3
9966,690882,4
9969,989935,1
9969,379287,2
9969,1548269,3
9969,907347,4
9971,1940383,1
9971,2936168,2
9971,3903092,3
9971,1931018,4
9972,396877,1
9972,648973,2
9972,1487492,3
9972,665569,4
9975,2325027,1
9975,386263,2
9975,2399711,3
9975,2011560,4
9977,3060792,1
9977,472432,2
9977,826647,3
9977,2576767,4
9978,732919,1
9978,2411110,2
9978,1359780,3
9978,3577529,4
9979,2731923,1
9979,3528500,2
9979,1356790,3
9979,355876,4
9981,502163,1
9981,3195912,2
9981,55895,3
9981,3058987,4
9982,848349,1
9982,1607014,2
9982,784321,3
9982,3165482,4
9984,1329956,1
9984,2183075,2
9984,1355926,3
9984,2599279,4
9987,2178328,1
9987,737774,2
9987,2736017,3
9987,1113165,4
9989,116733,1
9989,961634,2
9989,3568607,3
9989,794378,4
9990,837294,1
9990,2863169,2
9990,299616,3
9990,3550591,4
9994,3948684,1
9994,52306,2
9994,1926508,3
9994,3303116,4
9997,3377972,1
9997,1945832,2
9997,282180,3
9997,3707212,4
9998,487944,1
9998,129112,2
9998,1318697,3
9998,1931018,4
9999,1720534,1
9999,814977,2
9999,2655578,3
9999,1491674,4
10001,3632471,1
10001,3323397,2
10001,2680988,3
10001,3902079,4
10002,3674542,1
10002,1639621,2
10002,3763182,3
10002,698465,4
10004,2058183,1
10004,310551,2
10004,684162,3
10004,699347,4
10006,1121265,1
10006,3807179,2
10006,1754613,3
10006,3670798,4
10008,1860883,1
10008,463959,2
10008,321532,3
10008,752684,4
10010,50800,1
10010,1545898,2
10010,1534728,3
10010,3243908,4
10011,81271,1
10011,2255977,2
10011,1890831,3
10011,1685877,4
10015,3792247,1
10015,1796517,2
10015,3931281,3
10015,2939997,4
10018,3168573,1
10018,698488,2
10018,3257358,3
10018,830875,4
10020,1836996,1
10020,806575,2
10020,3439112,3
10020,3549525,4
10021,995262,1
10021,3064225,2
10021,1040887,3
10021,3334713,4
10024,755967,1
10024,1198397,2
10024,3413531,3
10024,310310,4
10025,2424176,1
10025,733399,2
10025,460993,3
10025,3818784,4
10028,350376,1
10028,2673558,2
10028,455857,3
10028,3550504,4
10030,1795681,1
10030,3391413,2
10030,998906,3
10030,2370537,4
10031,1564144,1
10031,3206707,2
10031,2679452,3
10031,745530,4
10032,2467415,1
10032,1684437,2
10032,1817576,3
10032,3727509,4
10033,329797,1
10033,1290791,2
10033,1805099,3
10034,854081,1
10034,3435753,2
10034,2046826,3
10034,1894944,4
10035,944714,1
10035,2998754,2
10035,1042275,3
10035,741863,4
10036,901175,1
10036,3922726,2
10036,3769726,3
10036,86381,4
10037,2665816,1
10037,554879,2
10037,618247,3
10037,3296620,4
10038,1795681,1
10038,2934779,2
10038,2802968,3
10038,496790,4
10039,17842,1
10039,3419943,2
10039,755967,3
10039,938435,4
10043,1437659,1
10043,1909560,2
10043,1899945,3
10043,3535130,4
10046,153509,1
10046,2680758,2
10046,1879629,3
10046,2952593,4
10048,3360854,1
10048,2839816,2
10048,2865083,3
10048,6091,4
10052,2610513,1
10052,1808510,2
10052,2395890,3
10052,199454,4
10055,1509928,1
10055,698222,2
10055,3359240,3
10055,530498,4
10058,177548,1
10058,1417209,2
10058,1756411,3
10058,3648097,4
10065,606633,1
10065,3926618,2
10065,311570,3
10065,3173768,4
10066,498837,1
10066,440614,2
10066,3531715,3
10066,3493993,4
10067,2427794,1
10067,487944,2
10067,648973,3
10067,282180,4
10068,2067508,1
10068,3950799,2
10068,281291,3
10068,2422537,4
10069,1002089,1
10069,952910,2
10069,718017,3
10069,3820374,4
10071,1121265,1
10071,140947,2
10071,282180,3
10071,936871,4
10072,218275,1
10072,203107,2
10072,832213,3
10072,2937064,4
10076,987727,1
10076,3648407,2
10076,1908517,3
10076,1024208,4
10080,2433900,1
10080,3637964,2
10080,1043552,3
10080,3403858,4
10081,1888584,1
10081,3769726,2
10081,488824,3
10081,1790521,4
10082,2369664,1
10082,814977,2
10082,987193,3
10082,3610472,4
10083,3930859,1
10083,1014988,2
10083,125489,3
10083,209880,4
10084,1373161,1
10084,3563010,2
10084,1544262,3
10084,1001713,4
10085,268578,1
10085,2960271,2
10085,3398504,3
10085,140947,4
10086,56664,1
10086,87802,2
10086,188799,3
10086,191554,4
10088,116733,1
10088,3064225,2
10088,965092,3
10088,3097917,4
10094,2562662,1
10094,562270,2
10094,1437659,3
10094,2165242,4
10096,1339409,1
10096,651571,2
10096,2870323,3
10096,287470,4
10097,188260,1
10097,3469417,2
10097,1906670,3
10097,27504,4
10098,1184060,1
10098,1872521,2
10098,3201603,3
10098,2245376,4
10101,2147136,1
10101,2701477,2
10101,2240705,3
10101,3610643,4
10102,1303401,1
10102,486531,2
10102,3610087,3
10102,3316478,4
10105,1728692,1
10105,2677779,2
10105,3202684,3
10105,218275,4
10109,3509936,1
10109,379287,2
10109,2991079,3
10109,157385,4
10110,1290791,1
10110,3164871,2
10110,527019,3
10110,2683095,4
10112,578267,1
10112,570814,2
10112,1121369,3
10112,2444346,4
10113,2052393,1
10113,2384974,2
10113,1831378,3
10113,487534,4
10119,765287,1
10119,3744397,2
10119,2453822,2
10119,2670619,4
10119,242983,4
10120,247647,1
10120,813525,2
10120,3150885,3
10120,1128523,4
10123,565786,1
10123,2689164,2
10123,1915960,3
10123,2165242,4
10124,328662,1
10124,151628,2
10124,3233596,3
10124,2396369,4
10125,533257,1
10125,2208627,2
10125,2208629,3
10125,2208599,4
10126,925996,1
10126,2562662,2
10126,3619702,3
10126,1002089,4
10128,696297,1
10128,1895745,2
10128,1504134,3
10128,1883879,4
10133,3781744,1
10133,319124,2
10133,3235344,3
10133,3000532,4
10135,1179506,1
10135,2634389,2
10135,3294093,3
10135,3544841,4
10136,1490600,1
10136,692749,2
10136,511298,3
10136,183421,4
10139,3860563,1
10139,2267136,2
10139,2075269,3
10139,1966981,4
10141,3425734,1
10141,329797,2
10141,2480823,3
10141,1745367,4
10143,2745228,1
10143,3310162,2
10143,1542279,3
10143,2177227,4
10144,3190729,1
10144,516826,2
10144,3106118,3
10144,1968305,4
10145,1689148,1
10145,3381800,2
10145,35696,3
10145,3620374,4
10146,559960,1
10146,2131839,2
10146,1117893,3
10146,3262816,4
10151,1679868,1
10151,2691513,2
10151,2263747,3
10151,2022462,4
10154,493309,1
10154,169627,2
10154,2901774,3
10154,2903987,4
10156,1049512,1
10156,2472635,2
10156,1584763,3
10156,2870323,4
10157,3251912,1
10157,310310,2
10157,925935,3
10157,486691,4
10159,2605980,1
10159,135518,2
10159,185432,3
10159,200477,4
10160,1401979,1
10160,2913441,2
10160,531171,3
10160,2159545,4
10162,2532241,1
10162,474641,2
10162,989935,3
10162,962216,4
10163,3301872,1
10163,1976748,2
10163,2653950,3
10163,208963,4
10165,1778373,1
10165,2678332,2
10165,1116824,3
10165,37902,4
10167,2665603,1
10167,227282,2
10167,241070,3
10167,601511,4
10178,412301,1
10178,176713,2
10178,2672983,3
10178,3251912,4
10180,1906617,1
10180,3467944,2
10180,1454895,3
10180,566168,4
10184,1853425,1
10184,745599,2
10184,2454190,3
10184,1488624,4
10187,1282396,1
10187,305729,2
10187,1558941,3
10187,430791,4
10189,708940,1
10189,936871,2
10189,184266,3
10189,3814564,4
10192,816835,1
10193,498837,1
10193,2784794,2
10193,3747995,3
10193,3838410,4
10194,1292135,1
10194,3592845,2
10194,3907377,3
10194,1307698,4
10197,3541437,1
10197,2604690,2
10197,2791083,3
10197,3820685,4
10198,358175,1
10198,350376,2
10198,2727168,3
10198,89114,4
10201,94831,1
10201,2220245,2
10201,2784263,3
10201,2578544,4
10202,597837,1
10202,3455606,2
10202,3634422,3
10204,3431722,1
10204,431320,2
10204,1932656,3
10204,3248077,4
10206,863645,1
10206,3486907,2
10206,1838167,3
10206,697122,4
10208,133171,1
10208,3563829,2
10208,491235,3
10208,2136604,4
10211,3121075,1
10211,3401158,2
10211,719241,3
10211,281291,4
10213,2562662,1
10213,37460,2
10213,2792087,3
10213,2796895,4
10219,2952073,1
10219,1278068,2
10219,3083437,3
10219,2227863,4
10221,691033,1
10221,3079092,2
10221,818800,3
10221,1783718,4
10223,944007,1
10223,806575,2
10223,1931506,3
